120000, 4, 7.988133e+13
120000, 4, 7.988134e+13
120000, 4, 7.988134e+13
300000, 4, 2.952077e+12
600000, 4, 2.952077e+12
120000, 4, 7.988142e+13
120000, 4, 7.988142e+13
120000, 4, 7.988135e+13
300000, 4, 1.871808e+12
600000, 4, 1.871808e+12
900000, 4, 1.871808e+12
1200000, 4, 1.871808e+12
1500000, 4, 1.871808e+12
120000, 4, 2.001948e+14
120000, 4, 2.001948e+14
120000, 4, 3.181922e+14
300000, 4, 9.133664e+09
120000, 4, 3.181922e+14
300000, 4, 9.133664e+09
120000, 4, 6.646277e+13
300000, 4, 3.330404e+09
600000, 4, 3.330404e+09
900000, 4, 3.330404e+09
1200000, 4, 3.330404e+09
1500000, 4, 3.330404e+09
120000, 4, 1.004926e+14
120000, 4, 6.540655e+13
120000, 4, 1.763684e+14
120000, 4, 6.142403e+13
120000, 4, 1.194766e+14
300000, 4, 4.686804e+09
300000, 4, 3.662710e+09
300000, 4, 4.215747e+09
300000, 4, 4.964211e+09
300000, 4, 3.470603e+09
120000, 4, 3.181922e+14
300000, 4, 4.957014e+09
600000, 4, 5.621388e+07
900000, 4, 9.441986e+06
120000, 4, 3.181922e+14
300000, 4, 4.957014e+09
600000, 4, 5.621388e+07
900000, 4, 9.441986e+06
1200000, 4, 9.153791e+06
1500000, 4, 9.152537e+06
1800000, 4, 9.152364e+06
120000, 4, 6.142403e+13
120000, 4, 1.004926e+14
120000, 4, 1.194766e+14
120000, 4, 6.540656e+13
120000, 4, 1.763683e+14
300000, 4, 3.462442e+09
300000, 4, 3.394057e+09
300000, 4, 6.504662e+09
300000, 4, 3.638158e+09
300000, 4, 6.163041e+09
600000, 4, 2.124825e+07
600000, 4, 2.462237e+07
600000, 4, 3.179816e+07
600000, 4, 1.574222e+07
600000, 4, 1.843566e+07
900000, 4, 4.629589e+05
900000, 4, 2.053931e+05
900000, 4, 8.893994e+06
900000, 4, 9.241498e+04
900000, 4, 1.357471e+05
120000, 4, 2.759367e+12
120000, 4, 1.878402e+12
120000, 4, 2.921944e+12
120000, 4, 1.380567e+12
120000, 4, 2.895463e+12
300000, 4, 1.648798e+11
300000, 4, 3.285017e+11
300000, 4, 2.813834e+11
300000, 4, 8.260693e+11
300000, 4, 1.335951e+11
600000, 4, 5.698913e+10
600000, 4, 8.457515e+10
600000, 4, 1.046019e+11
600000, 4, 8.236769e+10
600000, 4, 2.217974e+11
900000, 4, 2.737695e+10
900000, 4, 5.217743e+10
900000, 4, 3.686746e+10
900000, 4, 7.101509e+10
900000, 4, 5.461957e+10
120000, 4, 1.057345e+13
120000, 4, 5.703431e+12
120000, 4, 1.211692e+13
120000, 4, 1.135450e+13
120000, 4, 6.649269e+12
300000, 4, 1.057323e+13
300000, 4, 5.703216e+12
300000, 4, 1.211669e+13
300000, 4, 1.135397e+13
300000, 4, 6.649070e+12
600000, 4, 7.906643e+12
600000, 4, 4.794011e+12
600000, 4, 5.338238e+12
600000, 4, 3.577433e+12
600000, 4, 3.105314e+12
900000, 4, 5.313151e+12
900000, 4, 4.815696e+12
900000, 4, 2.874259e+12
900000, 4, 3.547040e+12
900000, 4, 3.055750e+12
120000, 4, 1.057345e+13
120000, 4, 1.135450e+13
120000, 4, 6.649269e+12
120000, 4, 1.211692e+13
120000, 4, 5.703431e+12
300000, 4, 1.057323e+13
300000, 4, 1.211669e+13
300000, 4, 5.703216e+12
300000, 4, 6.649070e+12
300000, 4, 1.135397e+13
600000, 4, 7.906643e+12
600000, 4, 3.105314e+12
600000, 4, 4.794011e+12
600000, 4, 3.577433e+12
600000, 4, 5.338238e+12
900000, 4, 5.313151e+12
900000, 4, 2.874259e+12
900000, 4, 3.055750e+12
900000, 4, 3.547040e+12
900000, 4, 4.815696e+12
120000, 4, 1.052518e+12
120000, 4, 8.133074e+11
120000, 4, 1.192998e+12
120000, 4, 1.003247e+12
120000, 4, 1.128464e+12
300000, 4, 8.133074e+11
300000, 4, 1.052518e+12
300000, 4, 1.128464e+12
300000, 4, 1.192998e+12
300000, 4, 1.003247e+12
600000, 4, 8.133074e+11
600000, 4, 1.128464e+12
600000, 4, 1.052518e+12
600000, 4, 1.192998e+12
600000, 4, 1.003247e+12
900000, 4, 8.133074e+11
900000, 4, 1.128464e+12
900000, 4, 1.052518e+12
900000, 4, 1.003247e+12
900000, 4, 1.192998e+12
120000, 4, 1.605934e+12
120000, 4, 1.756826e+12
120000, 4, 1.570521e+12
120000, 4, 1.065232e+12
120000, 4, 1.925800e+12
300000, 4, 1.267447e+12
300000, 4, 1.432455e+12
300000, 4, 1.428093e+12
300000, 4, 1.199131e+12
300000, 4, 1.065232e+12
600000, 4, 1.064996e+12
600000, 4, 1.065360e+12
600000, 4, 8.874057e+11
600000, 4, 1.173821e+12
600000, 4, 9.906802e+11
900000, 4, 8.929445e+11
900000, 4, 1.007411e+12
900000, 4, 8.529600e+11
900000, 4, 9.481540e+11
900000, 4, 8.491512e+11
120000, 4, 1.005101e+14
120000, 4, 6.541697e+13
120000, 4, 6.145624e+13
120000, 4, 1.764087e+14
120000, 4, 1.194847e+14
300000, 4, 3.394057e+09
300000, 4, 7.062938e+09
300000, 4, 3.929355e+09
300000, 4, 3.969030e+09
300000, 4, 7.114144e+09
600000, 4, 2.536729e+07
600000, 4, 2.333598e+07
600000, 4, 1.703901e+07
600000, 4, 4.066410e+07
600000, 4, 2.350140e+07
900000, 4, 8.902664e+06
900000, 4, 2.134259e+05
900000, 4, 1.033104e+05
900000, 4, 4.839655e+05
900000, 4, 1.552785e+05
120000, 4, 2.001948e+14
120000, 4, 1.337391e+14
120000, 4, 2.001948e+14
120000, 4, 2.001948e+14
120000, 4, 2.001948e+14
300000, 4, 1.677978e+09
300000, 4, 1.218021e+09
300000, 4, 2.219186e+09
300000, 4, 1.219696e+09
300000, 4, 1.199482e+09
600000, 4, 7.209836e+06
600000, 4, 3.725843e+06
600000, 4, 2.143299e+07
600000, 4, 1.444976e+07
600000, 4, 5.929553e+06
900000, 4, 4.695937e+06
900000, 4, 2.773477e+05
900000, 4, 5.615124e+06
900000, 4, 6.352084e+05
900000, 4, 1.853137e+07
120000, 4, 2.001948e+14
120000, 4, 1.399290e+13
120000, 4, 2.348332e+13
120000, 4, 2.001948e+14
120000, 4, 2.001948e+14
300000, 4, 2.116298e+10
300000, 4, 1.279782e+10
300000, 4, 5.877889e+09
300000, 4, 3.664095e+09
300000, 4, 1.783046e+09
600000, 4, 1.018173e+10
600000, 4, 1.446021e+07
600000, 4, 1.895682e+10
600000, 4, 2.004925e+07
600000, 4, 1.259668e+08
900000, 4, 1.016625e+10
900000, 4, 1.894342e+10
900000, 4, 5.150868e+04
900000, 4, 2.057507e+05
900000, 4, 1.176676e+08
120000, 4, 1.005071e+14
120000, 4, 6.145614e+13
120000, 4, 6.541881e+13
120000, 4, 1.194823e+14
120000, 4, 1.764086e+14
300000, 4, 1.018362e+10
300000, 4, 5.666094e+09
300000, 4, 6.370703e+09
300000, 4, 7.202159e+09
300000, 4, 5.275547e+09
600000, 4, 4.941784e+07
600000, 4, 2.178220e+07
600000, 4, 2.947662e+07
600000, 4, 1.601527e+07
600000, 4, 6.177868e+07
900000, 4, 5.159406e+05
900000, 4, 1.263775e+07
900000, 4, 2.857040e+06
900000, 4, 3.925213e+05
900000, 4, 3.636383e+07
120000, 4, 6.542013e+13
120000, 4, 6.145626e+13
120000, 4, 1.194824e+14
120000, 4, 1.005071e+14
120000, 4, 1.764087e+14
300000, 4, 1.272896e+10
300000, 4, 1.090285e+10
300000, 4, 7.675582e+09
300000, 4, 1.929925e+10
300000, 4, 1.053937e+10
600000, 4, 1.515176e+09
600000, 4, 2.517326e+07
600000, 4, 3.507230e+07
600000, 4, 2.061094e+07
600000, 4, 2.504792e+07
900000, 4, 1.492459e+09
900000, 4, 1.269857e+07
900000, 4, 1.560145e+07
900000, 4, 9.066384e+05
900000, 4, 2.481152e+05
120000, 4, 1.763875e+14
120000, 4, 1.005064e+14
120000, 4, 6.541864e+13
120000, 4, 1.194823e+14
120000, 4, 6.145541e+13
300000, 4, 1.582203e+10
300000, 4, 2.469314e+10
300000, 4, 1.149266e+10
300000, 4, 1.581654e+10
300000, 4, 1.409845e+10
600000, 4, 3.430959e+07
600000, 4, 3.611858e+07
600000, 4, 2.811268e+07
600000, 4, 7.527229e+08
600000, 4, 2.147774e+07
900000, 4, 8.300606e+05
900000, 4, 2.087973e+06
900000, 4, 3.917024e+06
900000, 4, 1.051613e+05
900000, 4, 7.387561e+08
120000, 4, 6.145624e+13
120000, 4, 6.541697e+13
