120000, 1, 2.098339e+11
120000, 1, 2.098339e+11
300000, 1, 1.405402e+07
120000, 1, 2.098339e+11
300000, 1, 1.405402e+07
120000, 1, 2.098339e+11
120000, 1, 2.098339e+11
120000, 1, 2.098339e+11
300000, 1, 5.250521e-03
120000, 1, 2.098339e+11
300000, 1, 5.250521e-03
600000, 1, 7.239657e-17
900000, 1, 7.221055e-17
1200000, 1, 7.221055e-17
1500000, 1, 7.221055e-17
120000, 1, 1.883541e+11
120000, 1, 1.934946e+11
120000, 1, 2.157169e+11
120000, 1, 2.089122e+11
120000, 1, 2.184036e+11
300000, 1, 1.330911e+06
300000, 1, 4.431620e+03
300000, 1, 1.782748e+07
300000, 1, 2.294927e+07
300000, 1, 1.785921e+00
120000, 1, 2.389935e+11
300000, 1, 5.121796e-03
120000, 1, 2.389935e+11
300000, 1, 5.121796e-03
120000, 1, 3.859116e+11
300000, 1, 3.453160e+11
120000, 1, 2.157169e+11
300000, 1, 1.785921e+00
600000, 1, 2.898823e-15
900000, 1, 2.898823e-15
120000, 1, 2.157169e+11
300000, 1, 1.785921e+00
600000, 1, 4.598300e-16
900000, 1, 4.598300e-16
1200000, 1, 4.598300e-16
1500000, 1, 4.598300e-16
120000, 1, 2.157169e+11
1800000, 1, 4.598300e-16
300000, 1, 6.011145e-03
600000, 1, 2.417920e-17
900000, 1, 2.417920e-17
1200000, 1, 2.417920e-17
1500000, 1, 2.417920e-17
1800000, 1, 2.417920e-17
2100000, 1, 2.417920e-17
2400000, 1, 2.417920e-17
120000, 1, 2.157169e+11
300000, 1, 6.011145e-03
600000, 1, 7.436351e-24
900000, 1, 1.974458e-24
1200000, 1, 1.974458e-24
1500000, 1, 1.974458e-24
1800000, 1, 1.974458e-24
2100000, 1, 1.974458e-24
2400000, 1, 1.974458e-24
120000, 1, 2.913229e+11
120000, 1, 2.157169e+11
120000, 1, 2.089368e+11
120000, 1, 1.880503e+11
120000, 1, 2.184048e+11
120000, 1, 1.933697e+11
300000, 1, 2.668254e+04
300000, 1, 6.011145e-03
300000, 1, 2.832534e+06
300000, 1, 5.999710e+04
300000, 1, 1.963826e+08
600000, 1, 7.436351e-24
600000, 1, 2.668253e+04
600000, 1, 5.999710e+04
600000, 1, 2.832534e+06
600000, 1, 1.963826e+08
900000, 1, 1.974458e-24
900000, 1, 1.423636e-10
900000, 1, 1.381803e-10
900000, 1, 3.370660e-08
900000, 1, 1.808302e-07
120000, 1, 1.933697e+11
120000, 1, 2.089368e+11
120000, 1, 2.184048e+11
120000, 1, 2.157169e+11
120000, 1, 1.880503e+11
300000, 1, 1.963826e+08
300000, 1, 6.011145e-03
300000, 1, 2.832534e+06
300000, 1, 2.668254e+04
300000, 1, 5.999710e+04
600000, 1, 7.436351e-24
600000, 1, 1.963826e+08
600000, 1, 2.832534e+06
600000, 1, 2.668253e+04
600000, 1, 5.999710e+04
900000, 1, 1.974458e-24
900000, 1, 3.370660e-08
900000, 1, 1.808302e-07
900000, 1, 1.423636e-10
900000, 1, 1.381803e-10
120000, 1, 4.740102e+11
120000, 1, 3.894361e+11
120000, 1, 4.393213e+11
120000, 1, 5.612697e+11
120000, 1, 4.418334e+11
300000, 1, 1.393679e+00
300000, 1, 3.638706e-02
300000, 1, 9.112920e-02
300000, 1, 2.481763e-01
300000, 1, 2.012030e-02
600000, 1, 3.355685e-23
600000, 1, 2.613216e-24
600000, 1, 2.290518e-25
600000, 1, 4.446877e-25
600000, 1, 1.743491e-24
900000, 1, 0.000000e+00
900000, 1, 0.000000e+00
900000, 1, 0.000000e+00
900000, 1, 0.000000e+00
900000, 1, 1.674209e-29
120000, 1, 4.449773e+08
120000, 1, 5.842051e+08
120000, 1, 5.329913e+08
120000, 1, 5.379973e+08
120000, 1, 5.909742e+08
